,Home?,Win?,Offensive Adv Season,Offensive Adv 3G,Offensive Adv 1G,Defensive Adv Season,Defensive Adv 3G,Defensive Adv 1G,Offensive H/A Adv,Defensive H/A Adv
571,1,0,3.4000000000000057,10.299999999999997,37.0,13.5,10.0,26.0,7.0,15.299999999999997
572,0,0,4.700000000000003,18.0,5.0,1.2000000000000028,8.0,11.0,3.0,2.5
573,1,1,-1.2000000000000028,-8.0,-11.0,-4.700000000000003,-18.0,-5.0,-2.5,-3.0
574,0,0,-6.299999999999997,-2.5999999999999943,-11.0,-13.599999999999994,-22.599999999999994,-15.0,-6.0,-13.899999999999991
575,1,1,13.599999999999994,22.599999999999994,15.0,6.299999999999997,2.5999999999999943,11.0,13.899999999999991,6.0
576,0,0,0.0,-6.700000000000003,19.0,-2.6000000000000085,15.599999999999994,11.0,3.6999999999999886,-3.3999999999999915
577,1,1,2.6000000000000085,-15.599999999999994,-11.0,0.0,6.700000000000003,-19.0,3.3999999999999915,-3.6999999999999886
578,0,0,-8.799999999999997,-10.0,11.0,2.5,7.0,15.0,-7.0,5.0
579,1,1,-2.5,-7.0,-15.0,8.799999999999997,10.0,-11.0,-5.0,7.0
580,0,1,5.6000000000000085,-4.0,-51.0,4.599999999999994,-10.299999999999997,-22.0,2.1000000000000085,6.099999999999994
581,1,0,-4.599999999999994,10.299999999999997,22.0,-5.6000000000000085,4.0,51.0,-6.099999999999994,-2.1000000000000085
582,0,0,-7.8999999999999915,-11.0,-6.0,12.0,12.400000000000006,14.0,-6.799999999999997,13.0
583,1,1,-12.0,-12.400000000000006,-14.0,7.8999999999999915,11.0,6.0,-13.0,6.799999999999997
584,0,0,-2.0,-16.299999999999997,1.0,-6.200000000000003,-4.299999999999997,10.0,1.7000000000000028,-10.700000000000003
585,1,1,6.200000000000003,4.299999999999997,-10.0,2.0,16.299999999999997,-1.0,10.700000000000003,-1.7000000000000028
586,0,0,6.0,28.0,31.0,10.399999999999991,8.299999999999997,5.0,3.200000000000003,10.700000000000003
587,1,1,-10.399999999999991,-8.299999999999997,-5.0,-6.0,-28.0,-31.0,-10.700000000000003,-3.200000000000003
588,0,0,-2.0999999999999943,-6.599999999999994,-15.0,-4.599999999999994,-13.700000000000003,-11.0,-5.400000000000006,-5.5
589,1,1,4.599999999999994,13.700000000000003,11.0,2.0999999999999943,6.599999999999994,15.0,5.5,5.400000000000006
590,0,0,8.400000000000006,20.299999999999997,39.0,2.700000000000003,-7.0,15.0,10.899999999999991,6.400000000000006
591,1,1,-2.700000000000003,7.0,-15.0,-8.400000000000006,-20.299999999999997,-39.0,-6.400000000000006,-10.899999999999991
592,0,0,2.200000000000003,-6.599999999999994,1.0,2.1999999999999886,2.5999999999999943,-5.0,4.0,0.29999999999999716
